Date,Price,Open,High,Low,Vol.,Change %
12/28/2021,153.15,155.88,156.73,151.38,58.70M,-0.78%
12/29/2021,148.26,152.82,154.34,147.29,51.30M,-3.19%
12/30/2021,145.15,147.44,148.85,144.85,44.36M,-2.10%
12/31/2021,143.9,146.16,148.61,143.55,49.45M,-0.86%
1/3/2022,150.24,145.13,151.65,145.02,59.48M,4.41%
1/4/2022,144.42,151.01,152.42,140.7,80.20M,-3.87%
1/5/2022,136.15,142.82,143.76,135.29,65.40M,-5.73%
1/6/2022,136.23,136.19,138,131.77,64.80M,0.06%
1/7/2022,132,136.28,137.44,131.13,58.44M,-3.11%
1/10/2022,132,129.08,132.42,125.03,84.67M,0.00%
1/11/2022,137.31,133.45,138.99,131.59,77.15M,4.02%
1/12/2022,137.47,138.59,140.57,135.77,69.67M,0.12%
1/13/2022,132.74,139.44,141.25,131.81,76.62M,-3.44%
1/14/2022,136.88,131.68,137,131.43,71.08M,3.12%
1/18/2022,131.93,134.5,136.39,131.59,56.59M,-3.62%
1/19/2022,128.27,133.55,134.57,128.02,69.83M,-2.77%
1/20/2022,121.89,126.04,128.51,121.41,91.16M,-4.97%
1/21/2022,118.81,120.14,125.02,118.39,95.69M,-2.53%
1/24/2022,116.53,115.4,116.77,107.5,116.30M,-1.92%
1/25/2022,111.13,114.1,114.82,109.86,85.10M,-4.63%
1/26/2022,110.71,114.55,117.16,108.63,94.75M,-0.38%
1/27/2022,102.6,111.96,112.75,101.94,125.95M,-7.33%
1/28/2022,105.24,101.55,105.4,99.35,98.75M,2.57%
1/31/2022,114.25,107.93,114.31,106.9,97.21M,8.56%
2/1/2022,116.78,116.75,117.26,112.73,122.47M,2.21%
2/2/2022,122.76,129.89,130.06,120.64,180.06M,5.12%
2/3/2022,120.08,120.32,125.37,118.82,103.60M,-2.18%
2/4/2022,123.6,120.34,124.96,118.58,86.21M,2.93%
2/7/2022,123.67,123.56,127.63,122.79,81.67M,0.06%
2/8/2022,128.23,122.38,128.71,122.05,84.90M,3.69%
2/9/2022,132.85,129.6,132.96,127.65,92.95M,3.60%
2/10/2022,125.77,128.84,131.76,124.61,108.94M,-5.33%
2/11/2022,113.18,126.14,127.17,111.81,164.72M,-10.01%
2/14/2022,114.27,115.51,118.37,113.46,135.15M,0.96%
2/15/2022,121.47,117.19,121.88,114.36,144.14M,6.30%
2/16/2022,117.69,119.05,119.54,114.22,119.11M,-3.11%
2/17/2022,112.37,116.26,116.98,112.26,98.18M,-4.52%
2/18/2022,113.83,113.9,115.64,109.89,114.32M,1.30%
2/22/2022,115.65,115.27,119.2,113.61,141.65M,1.60%
2/23/2022,109.76,117.4,118.65,109.04,120.30M,-5.09%
2/24/2022,116.61,104.56,116.96,104.26,142.96M,6.24%
2/25/2022,121.06,117.16,121.23,116.04,127.82M,3.82%
2/28/2022,123.34,120.31,124.61,119.2,124.67M,1.88%
3/1/2022,113.83,122.33,122.43,112.8,126.55M,-7.71%
3/2/2022,118.28,115.47,119.48,113.31,118.36M,3.91%
3/3/2022,111.98,118.13,118.26,111.05,123.92M,-5.33%
3/4/2022,108.41,112,113,106.81,100.67M,-3.19%
3/7/2022,102.95,108.53,109.53,102.82,92.60M,-5.04%
3/8/2022,105.53,102.81,109.9,100.08,135.35M,2.51%
3/9/2022,111.05,108.41,111.71,106.85,102.31M,5.23%
3/10/2022,106.46,108.89,109.07,103.07,102.56M,-4.13%
3/11/2022,104.29,108.13,108.19,104.08,87.58M,-2.04%
3/14/2022,102.25,102.99,105.24,101.04,89.73M,-1.96%
3/15/2022,109.33,102.66,109.69,101.79,112.43M,6.92%
3/16/2022,115.37,111.6,115.42,109.89,113.69M,5.52%
3/17/2022,111.69,112.14,114.27,109.71,103.20M,-3.19%
3/18/2022,113.46,111.28,114.93,110.55,105.84M,1.58%
3/21/2022,115.92,113.73,117.57,112.54,101.91M,2.17%
3/22/2022,114.78,115.43,117.95,113.81,101.67M,-0.98%
3/23/2022,113.92,114.29,117.55,112.21,90.58M,-0.75%
3/24/2022,120.53,114.96,120.55,113.71,121.96M,5.80%
3/25/2022,119.67,119.92,121.4,117.25,95.85M,-0.71%
3/28/2022,120.24,117.7,120.41,116.71,92.97M,0.48%
3/29/2022,123.23,122.28,123.71,119.59,94.14M,2.49%
3/30/2022,119.22,123.04,125.67,118.59,99.48M,-3.25%
3/31/2022,109.34,116.31,116.38,109.02,147.00M,-8.29%
4/1/2022,108.19,110.48,111.42,106.1,111.87M,-1.05%
4/4/2022,110.53,109.97,110.94,107.03,90.22M,2.16%
4/5/2022,106.82,109.68,110.48,106.05,79.53M,-3.36%
4/6/2022,103.67,104.45,105.74,101.71,105.26M,-2.95%
4/7/2022,103.72,103.92,105.24,100.91,91.90M,0.05%
4/8/2022,101,102.51,102.99,100.42,92.75M,-2.62%
4/11/2022,97.37,98.6,98.67,95.94,95.53M,-3.59%
4/12/2022,95.1,98.78,99.59,94.6,89.25M,-2.33%
4/13/2022,97.74,95.3,98.33,94.71,77.73M,2.78%
4/14/2022,93.06,98.37,98.39,92.92,73.35M,-4.79%
4/18/2022,93.89,92.03,95.16,91.64,80.61M,0.89%
4/19/2022,96.93,93.39,97.07,92.84,77.07M,3.24%
4/20/2022,94.02,97.84,97.91,93.2,62.49M,-3.00%
4/21/2022,89.85,95.16,96.23,89.24,76.68M,-4.44%
4/22/2022,88.14,90.03,91.46,87.93,75.02M,-1.90%
4/25/2022,90.69,89.86,91.37,88.61,93.48M,2.89%
4/26/2022,85.16,89.74,90.12,85.08,89.13M,-6.10%
4/27/2022,84.91,84.25,87.9,84.02,83.13M,-0.29%
4/28/2022,89.64,86.67,90.58,84.78,91.50M,5.57%
4/29/2022,85.52,88.05,91.79,85.38,82.65M,-4.60%
5/2/2022,89.84,85.65,90.37,85.32,98.30M,5.05%
5/3/2022,91.13,89.85,92.21,89.01,126.38M,1.44%
5/4/2022,99.42,98.18,99.69,91.7,225.39M,9.10%
5/5/2022,93.87,97.65,97.84,92.17,153.13M,-5.58%
5/6/2022,95.34,94.34,98.18,92.65,144.29M,1.57%
5/9/2022,86.36,92.86,93.74,85.38,144.52M,-9.42%
5/10/2022,88.73,89.18,90.77,85.41,137.24M,2.74%
5/11/2022,87.92,87.84,93.46,86.53,136.14M,-0.91%
5/12/2022,87.06,86.6,88.55,83.27,129.21M,-0.98%
5/13/2022,95.12,88.3,96.57,88.22,138.07M,9.26%
5/16/2022,94.24,93.86,98.17,93.08,131.07M,-0.93%
5/17/2022,102.47,97.88,103.2,97.54,164.23M,8.73%
5/18/2022,96.28,100,104.22,95.71,142.60M,-6.04%
5/19/2022,96.67,96.69,100.69,95.09,141.51M,0.41%
5/20/2022,93.5,98.39,98.64,88.26,164.13M,-3.28%
5/23/2022,95.07,91.66,95.19,90.92,128.77M,1.68%
5/24/2022,91.16,92.54,93.42,89.62,123.34M,-4.11%
5/25/2022,92.65,90.43,93.89,89.52,111.77M,1.63%
5/26/2022,98.75,91.34,100.33,90.74,128.79M,6.58%
5/27/2022,102.26,100.14,102.4,99.38,104.35M,3.55%
5/31/2022,101.86,102.43,104.55,100.04,125.10M,-0.39%
6/1/2022,101.22,102.13,103.57,99.55,99.35M,-0.63%
6/2/2022,108.59,100.78,109.5,100.78,120.95M,7.28%
6/3/2022,106.3,105.8,109.39,104.65,110.85M,-2.11%
6/6/2022,105.65,108.27,109.57,104.22,96.73M,-0.61%
6/7/2022,105.28,104.24,106.24,102.61,79.02M,-0.35%
6/8/2022,101.9,104.57,105.85,100.41,97.64M,-3.21%
6/9/2022,98.8,101.57,103.94,98.74,95.30M,-3.04%
6/10/2022,94.82,98.82,99.93,94.25,102.21M,-4.03%
6/13/2022,86.99,91.26,92.03,86.64,98.15M,-8.26%
6/14/2022,86.99,87.41,88.3,85.82,84.07M,0.00%
6/15/2022,89.3,87.9,90.86,86.19,95.78M,2.66%
6/16/2022,82.05,86.63,86.73,80.64,102.43M,-8.12%
6/17/2022,81.57,82.19,82.94,79.43,105.21M,-0.59%
6/21/2022,83.79,84.17,85.81,82.6,87.78M,2.72%
6/22/2022,83.75,84.4,86.38,83.3,86.64M,-0.05%
6/23/2022,82.43,84.32,84.41,80.23,100.62M,-1.58%
6/24/2022,87.08,83.56,87.53,83.08,88.55M,5.64%
6/27/2022,86.16,87.36,88.22,85.25,74.66M,-1.06%
6/28/2022,80.78,85.71,86.73,80.43,95.75M,-6.24%
6/29/2022,77.99,79.55,79.75,76.51,104.14M,-3.45%
6/30/2022,76.47,77.73,78.91,75.48,105.37M,-1.95%
7/1/2022,73.67,75.18,75.45,72.69,87.73M,-3.66%
7/5/2022,75.2,71.98,75.21,71.6,95.69M,2.08%
7/6/2022,75.35,75.17,76.28,73.55,85.46M,0.20%
7/7/2022,79.3,77.19,79.99,76.9,83.64M,5.24%
7/8/2022,79.35,78.31,80.47,77.4,83.41M,0.06%
7/11/2022,76.95,77.85,78.29,75.84,76.25M,-3.02%
7/12/2022,76.36,76.98,77.44,74.43,77.87M,-0.77%
7/13/2022,77.52,74.94,79.11,74.48,79.36M,1.52%
7/14/2022,78.6,78.23,79.25,76,83.49M,1.39%
7/15/2022,81.11,79.36,81.2,77.9,76.05M,3.19%
7/18/2022,81.43,82.21,84.47,80.94,90.46M,0.39%
7/19/2022,85.88,82.76,86.41,82.19,85.05M,5.46%
7/20/2022,89.43,85.39,89.92,85.08,88.35M,4.13%
7/21/2022,91.09,89.6,91.58,88.22,90.45M,1.86%
7/22/2022,88.1,90.2,90.69,87.04,76.99M,-3.28%
7/25/2022,87.54,86.57,87.6,85.12,70.08M,-0.64%
7/26/2022,85.25,87,87.75,84.71,69.18M,-2.62%
7/27/2022,89.82,86.94,90.62,86.29,78.30M,5.36%
7/28/2022,91.67,90.42,92.22,88.59,79.01M,2.06%
7/29/2022,94.47,90.7,94.81,90.56,76.63M,3.05%
8/1/2022,96.78,95.59,98.39,93.96,96.48M,2.45%
8/2/2022,99.29,95.71,100.92,95.36,116.73M,2.59%
8/3/2022,98.09,94.83,98.77,93.62,131.14M,-1.21%
8/4/2022,103.91,97.5,104.59,97.26,125.86M,5.93%
8/5/2022,102.31,101.05,103.86,100.98,93.86M,-1.54%
8/8/2022,100.07,100.06,101.8,97.99,92.69M,-2.19%
8/9/2022,95.54,97.95,98.05,93.67,89.47M,-4.53%
8/10/2022,99.05,98.45,99.35,95.61,83.42M,3.67%
8/11/2022,98.12,99.93,102.37,98,77.52M,-0.94%
8/12/2022,100.83,99.2,101.4,98.48,72.32M,2.76%
8/15/2022,101.01,100.5,101.85,99.8,61.33M,0.18%
8/16/2022,100.2,100.84,101.45,98.32,60.22M,-0.80%
8/17/2022,98.27,99.26,99.64,96.72,63.74M,-1.93%
8/18/2022,100.44,97.74,101.07,96.73,76.06M,2.21%
8/19/2022,95.95,98.67,99.25,94.59,67.22M,-4.47%
8/22/2022,92.84,94.4,95.02,92.36,61.84M,-3.24%
8/23/2022,92.49,92.39,94.44,92.11,52.59M,-0.38%
8/24/2022,92.73,92.21,93.38,90.9,56.52M,0.26%
8/25/2022,97.18,93.14,97.57,93.14,61.02M,4.80%
8/26/2022,91.18,96.29,97.6,91.12,65.55M,-6.17%
8/29/2022,88.49,90.05,91.19,88.26,61.14M,-2.95%
8/30/2022,86.94,90.06,90.15,85.34,69.09M,-1.75%
8/31/2022,84.87,86.28,86.72,83.72,64.99M,-2.38%
9/1/2022,82.33,82.35,82.75,78.52,94.86M,-2.99%
9/2/2022,80.24,83.32,83.65,79.81,84.92M,-2.54%
9/6/2022,78.72,80.41,80.89,78.37,68.73M,-1.89%
9/7/2022,79.61,79.24,80.25,77.74,67.89M,1.13%
9/8/2022,82.78,80.03,83.45,79.24,89.09M,3.98%
9/9/2022,85.45,84.03,85.68,83.84,68.94M,3.23%
9/12/2022,84.64,84.89,85.35,83.46,71.92M,-0.95%
9/13/2022,77.03,80.96,81.47,76.8,80.92M,-8.99%
9/14/2022,77.45,77.1,78.08,75.87,71.48M,0.55%
9/15/2022,76.66,76.64,77.97,74.9,81.82M,-1.02%
9/16/2022,76.51,75.62,76.82,74.68,75.30M,-0.20%
9/19/2022,76.77,75.39,77.34,75.35,64.97M,0.34%
9/20/2022,75.25,76.08,76.58,74.73,51.13M,-1.98%
9/21/2022,74.48,75.43,78.41,74.45,82.07M,-1.02%
9/22/2022,69.5,73.89,74.29,69.17,101.44M,-6.69%
9/23/2022,67.96,68,69.08,66.82,87.69M,-2.22%
9/26/2022,66.3,67.87,68.74,66.25,82.90M,-2.44%
9/27/2022,67.17,67.9,68.78,66,94.87M,1.31%
9/28/2022,68.36,67.11,68.8,66.56,72.39M,1.77%
9/29/2022,64.14,67.15,67.2,62.83,102.55M,-6.17%
9/30/2022,63.36,63.62,65.91,63.34,81.66M,-1.22%
10/3/2022,66.11,64.46,66.91,63.39,83.84M,4.34%
10/4/2022,67.9,68.27,69.18,67.33,77.16M,2.71%
10/5/2022,67.94,66.59,68.69,64.51,87.13M,0.06%
10/6/2022,67.85,67.82,70.29,67.66,98.33M,-0.13%
10/7/2022,58.44,64.01,64.03,58.22,163.79M,-13.87%
10/10/2022,57.81,57.31,58.79,56.3,112.24M,-1.08%
10/11/2022,57.63,57.21,58.92,56.05,114.06M,-0.31%
10/12/2022,57.85,57.45,58.32,56.32,89.26M,0.38%
10/13/2022,58.94,55.52,60.14,54.57,131.16M,1.88%
10/14/2022,55.94,59.6,59.94,55.83,96.96M,-5.09%
10/17/2022,57.96,57.35,58.51,57.1,76.98M,3.61%
10/18/2022,57.92,59.91,60.49,56.4,103.07M,-0.07%
10/19/2022,57.23,57.33,59.04,56.57,75.71M,-1.19%
10/20/2022,57.77,57.47,60.2,57.4,79.55M,0.94%
10/21/2022,58.82,57.22,58.91,55.71,95.37M,1.82%
10/24/2022,58.7,58.57,59,56.66,76.31M,-0.20%
10/25/2022,61.47,58.76,61.97,58.69,85.50M,4.72%
10/26/2022,59.73,59.69,61.77,59.15,79.92M,-2.83%
10/27/2022,58.6,61.6,62.72,58.51,83.87M,-1.89%
10/28/2022,62.01,59.1,62.35,58.92,78.20M,5.82%
10/31/2022,60.06,60.75,61.86,59.53,73.27M,-3.14%
11/1/2022,59.66,61.49,61.99,59.42,83.81M,-0.67%
11/2/2022,58.63,63,63.93,58.57,142.67M,-1.73%
11/3/2022,60.11,58.11,62.28,58.03,95.28M,2.52%
11/4/2022,62.19,62.5,63,60.53,84.79M,3.46%
11/7/2022,63.08,62.93,63.53,61.4,62.72M,1.43%
11/8/2022,63.85,64.09,64.96,62.37,75.94M,1.22%
11/9/2022,59.92,62.28,63.05,59.8,62.94M,-6.16%
11/10/2022,68.47,64.3,68.8,63.62,108.00M,14.27%
11/11/2022,72.37,69.58,73.32,68.29,111.71M,5.70%
11/14/2022,73.53,75.22,75.25,72.67,108.89M,1.60%
11/15/2022,76.37,77.26,79.16,75.39,108.95M,3.86%
11/16/2022,72.7,73.65,74.83,71.93,79.97M,-4.81%
11/17/2022,73.9,70.56,74.38,70.16,82.32M,1.65%
11/18/2022,73.57,75.07,75.35,72.18,73.22M,-0.45%
11/21/2022,72.46,72.21,72.98,71.57,51.54M,-1.51%
11/22/2022,75.25,72.72,75.33,72.11,55.45M,3.85%
11/23/2022,76.4,75.49,78.22,75.3,81.62M,1.53%
11/25/2022,75.14,75.67,76.04,74.75,26.02M,-1.65%
11/28/2022,73.19,73.81,75.47,72.57,45.45M,-2.60%
11/29/2022,73.39,73.62,74.49,72.78,51.85M,0.27%
11/30/2022,77.63,73.38,77.7,72.81,88.47M,5.78%
12/1/2022,77.48,78.31,79.23,76.44,59.83M,-0.19%
12/2/2022,74.98,75.05,76.28,73.65,64.38M,-3.23%
12/5/2022,73.62,74.54,75.17,72.82,46.85M,-1.81%
12/6/2022,70.27,73.08,73.39,69.4,64.73M,-4.55%
12/7/2022,70.14,69.53,71.37,69.28,59.01M,-0.18%
12/8/2022,70.47,70.14,71.22,69,56.57M,0.47%
12/9/2022,68.59,69.49,70.67,68.52,59.06M,-2.67%
12/12/2022,70.67,68.54,70.67,67.53,60.58M,3.03%
12/13/2022,71.65,74.87,75.21,70.66,72.33M,1.39%
12/14/2022,68.93,70.93,72,68.32,67.28M,-3.80%
12/15/2022,66.53,67.6,68.21,66.12,58.39M,-3.48%
12/16/2022,65.41,66.25,67.19,64.8,62.44M,-1.68%
12/19/2022,64.59,65.12,65.59,63.71,46.10M,-1.25%
12/20/2022,65.05,63.76,66.06,63.52,52.16M,0.71%
12/21/2022,67.68,65.43,67.85,65.21,43.84M,4.04%
12/22/2022,63.86,66.08,66.31,62.26,73.57M,-5.64%
12/23/2022,64.52,63.11,64.66,62.72,45.92M,1.03%
12/27/2022,63.27,63.87,64.28,62.97,35.83M,-1.94%
12/28/2022,62.57,62.54,63.54,61.96,39.37M,-1.11%
12/29/2022,64.82,63.63,65.18,63.06,41.32M,3.60%
12/30/2022,64.77,63.77,64.82,63.14,37.13M,-0.08%
1/3/2023,64.02,66,66.88,63.59,46.51M,-1.16%
1/4/2023,64.66,65,65.79,63.31,46.88M,1.00%
1/5/2023,62.33,64.15,64.35,62.3,45.97M,-3.60%
1/6/2023,63.96,63.15,64.3,60.05,70.16M,2.62%
1/9/2023,67.24,66.22,69.32,65.67,69.46M,5.13%
1/10/2023,68.05,66.67,68.15,66.56,40.96M,1.20%
1/11/2023,69.06,68.39,69.13,67.22,44.29M,1.48%
1/12/2023,70.8,70.07,71.65,67.18,69.95M,2.52%
1/13/2023,71,69.84,71.1,69.23,45.76M,0.28%
1/17/2023,71.59,70.87,72.66,70.65,42.33M,0.83%
1/18/2023,70.53,71.87,72.78,70.5,39.54M,-1.48%
1/19/2023,67.71,68.97,69.25,67.26,47.07M,-4.00%
1/20/2023,70.07,68.01,70.13,67.45,47.76M,3.49%
1/23/2023,76.53,72.22,76.59,71.54,83.64M,9.22%
1/24/2023,74.7,73.75,75.64,73.42,60.09M,-2.39%
1/25/2023,74.91,72.9,75.12,72.09,49.63M,0.28%
1/26/2023,75.16,76.5,77.08,74.28,48.67M,0.33%
1/27/2023,75.4,73.7,76.74,73.49,58.12M,0.32%
1/30/2023,72.45,74.23,74.64,72.4,47.44M,-3.91%
1/31/2023,75.15,72.26,75.2,72.03,71.67M,3.73%
2/1/2023,84.64,78.47,85.48,77.88,151.61M,12.63%
2/2/2023,88.31,84.29,88.94,83.2,97.18M,4.34%
2/3/2023,86.09,86.65,88.8,85.83,66.56M,-2.51%
2/6/2023,83.68,84.63,86.28,83.22,52.84M,-2.80%
2/7/2023,85.91,84.32,86.25,82.52,65.15M,2.66%
2/8/2023,84.69,85.88,88,84.54,53.34M,-1.42%
2/9/2023,83.21,85.88,86.67,82.76,45.60M,-1.75%
2/10/2023,81.48,82.29,82.71,80.47,49.33M,-2.08%
2/13/2023,83.13,81.57,84.15,80.9,44.50M,2.03%
2/14/2023,85.95,82.7,86.18,81.77,55.98M,3.39%
2/15/2023,85.18,85.1,85.89,83.32,46.35M,-0.90%
2/16/2023,80.08,82.98,83.35,80.05,57.41M,-5.99%
2/17/2023,78.5,79.6,79.65,77.37,47.83M,-1.97%
2/21/2023,76.77,77.15,78.46,76.45,44.05M,-2.20%
2/22/2023,76.61,76.93,78.13,75.92,50.29M,-0.21%
2/23/2023,79.75,80.63,81.79,77.96,76.39M,4.10%
2/24/2023,78.09,77.75,78.81,76.94,46.70M,-2.08%
2/27/2023,78.77,79.64,80.12,78.53,45.62M,0.87%
2/28/2023,78.58,77.87,80.14,77.42,44.22M,-0.24%
3/1/2023,78.29,78.55,80.29,77.88,44.10M,-0.37%
3/2/2023,80.44,77.57,80.92,76.65,59.96M,2.75%
3/3/2023,81.52,80.4,81.63,79.34,52.61M,1.34%
3/6/2023,81.16,82.03,83.3,81.04,54.54M,-0.44%
3/7/2023,82.11,81.07,84.85,80.67,70.96M,1.17%
3/8/2023,85.37,82.79,85.77,82.28,69.53M,3.97%
3/9/2023,84.03,85.29,87.81,83.59,79.29M,-1.57%
3/10/2023,82.67,84.47,85.45,81.63,70.27M,-1.62%
3/13/2023,82.01,81.39,83.83,78.51,65.27M,-0.80%
3/14/2023,87.45,83.67,88.3,83.59,66.41M,6.63%
3/15/2023,89.68,86.77,90.42,86.21,85.42M,2.55%
3/16/2023,96.6,89.72,96.69,89.02,115.98M,7.72%
3/17/2023,97.84,96.66,98.75,95.94,94.08M,1.28%
3/20/2023,96.81,96.3,96.94,92.9,91.85M,-1.05%
3/21/2023,95.93,97,99.46,93.64,85.13M,-0.91%
3/22/2023,97.58,95.65,101.7,95.64,110.48M,1.72%
3/23/2023,100.28,100.05,102.43,98.67,83.31M,2.77%
3/24/2023,97.95,99.18,99.52,96.74,64.74M,-2.32%
3/27/2023,96.61,98.02,98.93,95.43,57.31M,-1.37%
3/28/2023,94.56,96.77,96.94,92.87,58.50M,-2.12%
3/29/2023,96.09,96.07,96.91,94.87,55.33M,1.62%
3/30/2023,97.88,98,99.53,97.25,58.37M,1.86%
3/31/2023,98.01,96.34,98.36,95.27,55.86M,0.13%
4/3/2023,96.56,96.69,96.79,94.81,50.46M,-1.48%
4/4/2023,95.87,97.04,97.27,95.21,43.12M,-0.71%
4/5/2023,92.56,94.35,94.5,91.36,52.57M,-3.45%
4/6/2023,92.47,91.47,92.91,90.62,47.78M,-0.10%
4/10/2023,95.48,91.32,95.79,91.02,52.26M,3.26%
4/11/2023,94.03,96.06,96.07,92.69,51.60M,-1.52%
4/12/2023,92.33,94.97,95,91.74,53.14M,-1.81%
4/13/2023,92.09,92.79,93.16,91.83,40.48M,-0.26%
4/14/2023,91.75,91.82,92.97,90.5,38.74M,-0.37%
4/17/2023,89.87,90.23,90.69,88.3,47.25M,-2.05%
4/18/2023,89.78,91.61,92.16,89.33,45.79M,-0.10%
4/19/2023,89.94,88.51,90.54,88.22,36.90M,0.18%
4/20/2023,90.11,88.82,91.58,88.73,47.08M,0.19%
4/21/2023,88.43,89.8,89.8,88.06,41.12M,-1.86%
4/24/2023,87.57,88.11,88.64,86.34,40.35M,-0.97%
4/25/2023,83.8,86.9,87.06,83.76,51.92M,-4.31%
4/26/2023,85.94,86.51,87.35,85.32,47.62M,2.55%
4/27/2023,87.44,86.41,87.57,84.09,52.69M,1.75%
4/28/2023,89.37,87.02,89.75,86.44,50.69M,2.21%
5/1/2023,89.69,91.03,91.04,88.61,59.14M,0.36%
5/2/2023,89.91,89.32,90.46,88.12,70.48M,0.25%
5/3/2023,81.62,83.54,85.48,81.02,109.09M,-9.22%
5/4/2023,86.61,81.57,91.64,81.11,121.61M,6.11%
5/5/2023,89.84,84.99,90.43,84.72,78.49M,3.73%
5/8/2023,95.04,89.99,95.65,89.17,95.50M,5.79%
5/9/2023,95.06,94.89,96.16,93.43,68.68M,0.02%
5/10/2023,97.02,96.42,99.94,96.12,95.62M,2.06%
5/11/2023,97.1,98.15,99.19,96.14,57.06M,0.08%
5/12/2023,95.26,96.83,97.45,93.68,53.83M,-1.89%
5/15/2023,97.4,95.2,97.43,93.45,51.38M,2.25%
5/16/2023,101.48,97.39,103.28,97.31,90.62M,4.19%
5/17/2023,103.75,101.79,104.14,100.05,75.24M,2.24%
5/18/2023,107.93,103.98,108.1,103.93,73.95M,4.03%
5/19/2023,105.82,106.36,107.29,104.62,67.88M,-1.95%
5/22/2023,108,104.68,108.79,103.49,65.11M,2.06%
5/23/2023,108.12,107.25,110.99,107.19,72.88M,0.11%
5/24/2023,108.27,105.98,108.91,105.64,60.39M,0.14%
5/25/2023,120.35,117.31,120.69,115.8,107.56M,11.16%
5/26/2023,127.03,122.46,127.43,120.89,92.92M,5.55%
5/30/2023,125.27,130.41,130.79,123.51,98.12M,-1.39%
5/31/2023,118.21,122.42,123.96,117.86,86.85M,-5.64%
6/1/2023,119.47,117.29,121.28,116.6,64.71M,1.07%
6/2/2023,117.86,120.75,121.66,117.68,52.38M,-1.35%
6/5/2023,117.93,116.59,119.32,116.42,52.46M,0.06%
6/6/2023,124.23,117.91,124.42,117.74,74.87M,5.34%
6/7/2023,117.83,124.03,125.34,117.07,81.76M,-5.15%
6/8/2023,121.05,118.29,122.21,117.05,64.10M,2.73%
6/9/2023,124.92,123.57,127.25,123.55,75.11M,3.20%
6/12/2023,129.19,128.52,130.48,126.4,85.22M,3.42%
6/13/2023,124.53,132.32,132.83,122.45,131.67M,-3.61%
6/14/2023,127.33,126.53,127.72,123.81,95.24M,2.25%
6/15/2023,124.24,125.39,125.7,122.26,85.13M,-2.43%
